180137
0
100981
107595
120780
99408
102451
159072
0
87815
147540
78544
96587
94804
165397
0
16830
64284
105853
112687
110770
124261
0
0
120349
88299
75161
116118
110360
0
62183
58766
86696
83402
80053
123425
0
72838
114231
68727
78724
178758
132933
0
64089
138008
0
100184
131887
182569
0
101184
59999
139520
89011
86400
135874
0
86103
67896
179007
82102
103984
148907
0
68385
91224
91797
102237
128661
154108
0
93964
101280
66270
88773
74315
102554
0
107463
88755
0
99748
115120
172971
0
112950
78080
74032
99160
104366
167323
0
97521
73429
103655
76241
113809
82642
0
69000
61224
0
120974
114345
181062
0
94900
176900
67924
69852
119315
144767
0
136772
0
84151
100155
112419
155621
0
93586
87941
60600
87484
77499
165917
0
94830
98557
122402
142354
171207
121235
0
113466
67255
100762
76525
103148
116649
0
76547
92561
106018
143944
109856
119635
0
94703
101667
116769
119233
134774
199307
0
132177
98296
207340
140639
176942
128602
0
129149
119468
57122
71398
124549
128222
0
64991
82378
71365
85172
92207
131252
0
97254
89836
92806
83295
114724
191812
0
82540
70528
99836
121061
109023
117374
0
64722
114399
100180
142224
104614
123706
0
137832
84057
91758
63013
105120
94805
0
74641
74020
64791
115153
140485
129275
0
78048
99492
81564
117871
68302
161518
0
116267
0
37213
106103
99477
86994
0
55257
82063
114643
90553
129904
140325
0
97678
110073
101293
103572
108383
149602
0
86050
124191
86719
112071
170872
